tournament_key,tournament_name,league_id,match_id,start_time_unix,start_time_utc,duration_sec,duration_min,radiant_team_id,radiant_name,dire_team_id,dire_name,radiant_win,winner_side,series_id,series_type,league_name_from_api,opendota_match_url
ti2025,The International 2025,18324,8458460625,1757698448,2025-09-12 17:34:08 UTC,1825,30.42,8255888,,9247354,,False,dire,1010268,1,,https://www.opendota.com/matches/8458460625
ti2025,The International 2025,18324,8458567498,1757702342,2025-09-12 18:39:02 UTC,2249,37.48,8255888,,9247354,,False,dire,1010268,1,,https://www.opendota.com/matches/8458567498
ti2025,The International 2025,18324,8459315753,1757750941,2025-09-13 08:09:01 UTC,2584,43.07,8261500,,7554697,,True,radiant,1010392,1,,https://www.opendota.com/matches/8459315753
ti2025,The International 2025,18324,8459402480,1757755534,2025-09-13 09:25:34 UTC,2118,35.3,8261500,,7554697,,True,radiant,1010392,1,,https://www.opendota.com/matches/8459402480
ti2025,The International 2025,18324,8459506710,1757760703,2025-09-13 10:51:43 UTC,2571,42.85,9303484,,8255888,,False,dire,1010424,1,,https://www.opendota.com/matches/8459506710
ti2025,The International 2025,18324,8459601896,1757765555,2025-09-13 12:12:35 UTC,2104,35.07,9303484,,8255888,,True,radiant,1010424,1,,https://www.opendota.com/matches/8459601896
ti2025,The International 2025,18324,8459739606,1757769703,2025-09-13 13:21:43 UTC,2859,47.65,9303484,,8255888,,False,dire,1010424,1,,https://www.opendota.com/matches/8459739606
ti2025,The International 2025,18324,8459915275,1757775551,2025-09-13 14:59:11 UTC,2392,39.87,9247354,,9572001,,False,dire,1010499,1,,https://www.opendota.com/matches/8459915275
ti2025,The International 2025,18324,8460035179,1757780038,2025-09-13 16:13:58 UTC,1875,31.25,9572001,,9247354,,False,dire,1010499,1,,https://www.opendota.com/matches/8460035179
ti2025,The International 2025,18324,8460164236,1757783877,2025-09-13 17:17:57 UTC,3939,65.65,9572001,,9247354,,False,dire,1010499,1,,https://www.opendota.com/matches/8460164236
ti2025,The International 2025,18324,8460339590,1757790768,2025-09-13 19:12:48 UTC,3780,63.0,8261500,,8255888,,True,radiant,1010577,1,,https://www.opendota.com/matches/8460339590
ti2025,The International 2025,18324,8460471023,1757796434,2025-09-13 20:47:14 UTC,3796,63.27,8261500,,8255888,,True,radiant,1010577,1,,https://www.opendota.com/matches/8460471023
ti2025,The International 2025,18324,8461076257,1757837307,2025-09-14 08:08:27 UTC,2522,42.03,8261500,,9572001,,False,dire,1010684,1,,https://www.opendota.com/matches/8461076257
ti2025,The International 2025,18324,8461153370,1757841854,2025-09-14 09:24:14 UTC,2143,35.72,8261500,,9572001,,True,radiant,1010684,1,,https://www.opendota.com/matches/8461153370
ti2025,The International 2025,18324,8461254706,1757845957,2025-09-14 10:32:37 UTC,3882,64.7,8261500,,9572001,,True,radiant,1010684,1,,https://www.opendota.com/matches/8461254706
ti2025,The International 2025,18324,8461476910,1757854950,2025-09-14 13:02:30 UTC,3082,51.37,8261500,,9247354,,True,radiant,1010717,2,,https://www.opendota.com/matches/8461476910
ti2025,The International 2025,18324,8461613337,1757860095,2025-09-14 14:28:15 UTC,2276,37.93,9247354,,8261500,,True,radiant,1010717,2,,https://www.opendota.com/matches/8461613337
ti2025,The International 2025,18324,8461735141,1757864338,2025-09-14 15:38:58 UTC,2406,40.1,8261500,,9247354,,True,radiant,1010717,2,,https://www.opendota.com/matches/8461735141
ti2025,The International 2025,18324,8461854486,1757868772,2025-09-14 16:52:52 UTC,2023,33.72,9247354,,8261500,,True,radiant,1010717,2,,https://www.opendota.com/matches/8461854486
ti2025,The International 2025,18324,8461956309,1757872818,2025-09-14 18:00:18 UTC,3512,58.53,8261500,,9247354,,False,dire,1010717,2,,https://www.opendota.com/matches/8461956309
